id1,id2
1doiA,6ta9A
1doiA,6pwdA
1doiA,4bjtA
1doiA,8t9pE
1doiA,7ecdA
1doiA,6z9uD
1doiA,8a16B
1doiA,4proD
1doiA,3u2rA
1doiA,7c76B
1doiA,2katA
1doiA,5ylzV
1doiA,8ilaA
1doiA,4hl0A
1doiA,4olpB
1doiA,1wloA
1doiA,3lkuF
1doiA,8ee7C
1doiA,3uafA
1doiA,7u23C
1doiA,4m6tA
1doiA,8dvnB
1doiA,2e5rA
1doiA,3k17A
1doiA,7o3dA
1doiA,4wgkB
1doiA,4ccsA
1doiA,5yhrA
1doiA,5llwA
1doiA,5ez7A
1doiA,2nx4A
1doiA,3oq3A
1doiA,2gu1A
1doiA,2lqvA
1doiA,6uawA
1doiA,7lm0A
1doiA,2od4A
1doiA,1bb1B
1doiA,5teuB
1doiA,5m48A
1doiA,3mzyA
1doiA,2mpoA
1doiA,4ce4Z
1doiA,2vp7B
1doiA,8a1cA
1doiA,7qocA
1doiA,7y1aD
1doiA,2jp6A
1doiA,1rh1A
1doiA,1sgpA
1doiA,7ar9R
1doiA,2od6A
1doiA,6wqmD
1doiA,6pxkE
1doiA,6tdmA
1doiA,2ltsA
1doiA,1uk5A
1doiA,6yubA
1doiA,3v69A
1doiA,4nbbE
1doiA,5xvnF
1doiA,4qvzB
1doiA,4av2A
1doiA,3km9B
1doiA,1x2gC
1doiA,2yevC
1doiA,4nxtA
1doiA,1wn9A
1doiA,7scdA
1doiA,1ww1A
1doiA,8rc4H
1doiA,6whpA
1doiA,3iiiA
1doiA,5t13A
1doiA,6rd4G
1doiA,7zv9L
1doiA,3goeA
1doiA,6yleD
1doiA,7mvxA
1doiA,3mx7A
1doiA,6u4zA
1doiA,7ydwF
1doiA,3tc6A
1doiA,1r8gB
1doiA,6hswA
1doiA,5m5zA
1doiA,7v9gD
1doiA,8hpoG
1doiA,4j7oA
1doiA,5zb8A
1doiA,7dv2A
1doiA,8ck1E
1doiA,1t4lB
1doiA,4uy3A
1doiA,6c8zA
1doiA,6f7jA
1doiA,3r0aB
1doiA,6q6gB
1doiA,6em5G
1doiA,1af0A
1doiA,4uqwA
1doiA,3jq1B
