id1,id2
1kvdA,2ks1B
1kvdA,2eemA
1kvdA,6qblA
1kvdA,2hw2A
1kvdA,3sqnA
1kvdA,8eg3A
1kvdA,7ltsD
1kvdA,4i2wA
1kvdA,1bagA
1kvdA,6z11F
1kvdA,3lf9A
1kvdA,7puoA
1kvdA,6lf5A
1kvdA,5ljmA
1kvdA,6jieB
1kvdA,2l95A
1kvdA,8g0pA
1kvdA,1ub4C
1kvdA,1td6A
1kvdA,7jhyI
1kvdA,1ujbA
1kvdA,7s8uA
1kvdA,3bf5A
1kvdA,6px7A
1kvdA,3c07A
1kvdA,2lazA
1kvdA,4acvB
1kvdA,8bf9F
1kvdA,5j67C
1kvdA,2lstA
1kvdA,1jkuA
1kvdA,4uzmA
1kvdA,6l6gA
1kvdA,7xvkB
1kvdA,8fcuP
1kvdA,2gqjA
1kvdA,6c66B
1kvdA,3wgiA
1kvdA,5yi4A
1kvdA,5yfpC
1kvdA,2pl2A
1kvdA,7ntoA
1kvdA,2kruA
1kvdA,1jrjA
1kvdA,5e9tB
1kvdA,7jn6A
1kvdA,2m3vA
1kvdA,5vgjA
1kvdA,7v01G
1kvdA,8d8lV
1kvdA,2qgoA
1kvdA,4jb3A
1kvdA,6itcC
1kvdA,7xs7B
1kvdA,5zvtB
1kvdA,2m74A
1kvdA,1pavA
1kvdA,6f0xB
1kvdA,7bvrF
1kvdA,5a8jA
1kvdA,2nwaA
1kvdA,6a0nA
1kvdA,8dkuA
1kvdA,3oo9A
1kvdA,3bkrA
1kvdA,6g2jK
1kvdA,6m0qB
1kvdA,4nmlA
1kvdA,7uhyC
1kvdA,6w3hC
1kvdA,6ulgA
1kvdA,4xdnB
1kvdA,2lmkA
1kvdA,7qzrE
1kvdA,4d8oA
1kvdA,8qylJ
1kvdA,4didB
1kvdA,2jt4A
1kvdA,1svvB
1kvdA,5x6bD
1kvdA,1sfsA
1kvdA,7ymuA
1kvdA,4i17A
1kvdA,6nwoB
1kvdA,6mixA
1kvdA,1qvcA
1kvdA,4xi6A
1kvdA,7jrgF
1kvdA,1zavA
1kvdA,8cspEA
1kvdA,8hwaA
1kvdA,1mwkA
1kvdA,2jllA
1kvdA,1lqsC
1kvdA,1doiA
1kvdA,4r6iA
1kvdA,3dasA
1kvdA,7vptA
1kvdA,6c48E
1kvdA,6wtiB
1kvdA,7w7tA
1kvdA,8iaiH
1kvdA,2bycA
1kvdA,2e62A
1kvdA,1wgrA
1kvdA,4r7rA
1kvdA,5wqlC
1kvdA,4bqnA
1kvdA,2q2eB
1kvdA,2j8pA
1kvdA,7oqyF
1kvdA,5dazA
1kvdA,6rssA
1kvdA,8cvmD
1kvdA,6r7iG
1kvdA,2wm2C
1kvdA,7zwcH
1kvdA,8ua5A
1kvdA,3hfiA
1kvdA,8hgnA
1kvdA,2mcdA
1kvdA,4y68B
1kvdA,3cqoA
1kvdA,6kzjA
1kvdA,7dk9A
1kvdA,6eyxA
1kvdA,8ar0A
1kvdA,7wkfA
1kvdA,4zfvA
1kvdA,2w4yA
1kvdA,6ptmA
1kvdA,8jw0J
1kvdA,2m7nA
1kvdA,7f0lGA
1kvdA,7c3cB
1kvdA,6qp0A
1kvdA,2ju5A
1kvdA,1wxpA
1kvdA,7v2wD
1kvdA,5cd6A
1kvdA,5wodA
1kvdA,2bc4C
1kvdA,3b46B
1kvdA,1eesB
1kvdA,5w7dA
1kvdA,2qeuB
1kvdA,2oplB
1kvdA,4rfqA
1kvdA,4yx5A
1kvdA,7p5jA
1kvdA,3anwB
1kvdA,3iusA
1kvdA,4hwvA
1kvdA,3wa8A
1kvdA,7bmlD
1kvdA,3l9wB
1kvdA,2m7oA
1kvdA,1udxA
1kvdA,6dxoB
1kvdA,5im8A
1kvdA,4o98B
1kvdA,4k8pA
1kvdA,1bo1A
1kvdA,4ftdA
1kvdA,7yqhA
1kvdA,3ufkA
1kvdA,6hn7A
1kvdA,8czoA
1kvdA,7bioB
1kvdA,1qrjA
1kvdA,5fhkD
1kvdA,8gccA
1kvdA,3rj2A
1kvdA,5xiuA
1kvdA,2oocB
1kvdA,2gqbA
1kvdA,5izoA
1kvdA,5m0nA
1kvdA,2cooA
1kvdA,2hy7A
1kvdA,5y3tA
1kvdA,2myxA
1kvdA,1xc0A
1kvdA,4x3nA
1kvdA,6ortA
1kvdA,1z2fA
1kvdA,1cl4A
1kvdA,6m3iA
1kvdA,8imlOA
1kvdA,6tdvQ
1kvdA,3lgcA
1kvdA,6xxvC
1kvdA,6dgaA
1kvdA,2ab5A
1kvdA,5jr9A
1kvdA,5fl1A
1kvdA,6bx3E
1kvdA,3d6wA
1kvdA,5bs7E
1kvdA,1ifpA
1kvdA,5tcpA
1kvdA,5xf9D
1kvdA,7phfB
1kvdA,6xfmA
1kvdA,8fnyA
1kvdA,6fonA
1kvdA,8cb6A
