id1,id2
4aggA,2w4yA
4aggA,6ptmA
4aggA,8jw0J
4aggA,2m7nA
4aggA,7f0lGA
4aggA,7c3cB
4aggA,6qp0A
4aggA,2ju5A
4aggA,1wxpA
4aggA,7v2wD
4aggA,5cd6A
4aggA,5wodA
4aggA,2bc4C
4aggA,3b46B
4aggA,1eesB
4aggA,5w7dA
4aggA,2qeuB
4aggA,2oplB
4aggA,4rfqA
4aggA,4yx5A
4aggA,7p5jA
4aggA,3anwB
4aggA,3iusA
4aggA,4hwvA
4aggA,3wa8A
4aggA,7bmlD
4aggA,3l9wB
4aggA,2m7oA
4aggA,1udxA
4aggA,6dxoB
4aggA,5im8A
4aggA,4o98B
4aggA,4k8pA
4aggA,1bo1A
4aggA,4ftdA
4aggA,7yqhA
4aggA,3ufkA
4aggA,6hn7A
4aggA,8czoA
4aggA,7bioB
4aggA,1qrjA
4aggA,5fhkD
4aggA,8gccA
4aggA,3rj2A
4aggA,5xiuA
4aggA,2oocB
4aggA,2gqbA
4aggA,5izoA
4aggA,5m0nA
4aggA,2cooA
4aggA,2hy7A
4aggA,5y3tA
4aggA,2myxA
4aggA,1xc0A
4aggA,4x3nA
4aggA,6ortA
4aggA,1z2fA
4aggA,1cl4A
4aggA,6m3iA
4aggA,8imlOA
4aggA,6tdvQ
4aggA,3lgcA
4aggA,6xxvC
4aggA,6dgaA
4aggA,2ab5A
4aggA,5jr9A
4aggA,5fl1A
4aggA,6bx3E
4aggA,3d6wA
4aggA,5bs7E
4aggA,1ifpA
4aggA,5tcpA
4aggA,5xf9D
4aggA,7phfB
4aggA,6xfmA
4aggA,8fnyA
4aggA,6fonA
4aggA,8cb6A
4aggA,5jabA
4aggA,3w5wA
4aggA,6vzuA
4aggA,7v3kB
4aggA,2m88A
4aggA,5vaeA
4aggA,2nwtA
4aggA,3effE
4aggA,6am0D
4aggA,6h3sB
4aggA,6ybwV
4aggA,5zerA
4aggA,5ejgB
4aggA,3x38B
4aggA,6tebD
4aggA,5ujjA
4aggA,7dguA
4aggA,1ifwA
4aggA,6hd8B
4aggA,6s3fA
4aggA,4rkkA
4aggA,7ozsB
4aggA,8ebgB
4aggA,5yhfA
4aggA,3zpyA
4aggA,2ricC
4aggA,3fy6B
4aggA,3dmyA
4aggA,4uwqF
4aggA,2mvwA
4aggA,6op8B
4aggA,1jm7A
4aggA,6rdjK
4aggA,6wkkA
4aggA,1lcsA
4aggA,1u0sB
4aggA,2nb1A
4aggA,5jdoA
4aggA,4asnA
4aggA,2nc8A
4aggA,2xdyA
4aggA,1jyoF
4aggA,2o71A
4aggA,5z7dB
4aggA,4cjdA
4aggA,1p91A
4aggA,6iacD
4aggA,1mntA
4aggA,2kusA
4aggA,7zmgOA
4aggA,6ey4A
4aggA,4n5cD
4aggA,1i5pA
4aggA,5jhfF
4aggA,7p2pB
4aggA,7zskB
4aggA,4ojjA
4aggA,3l8qB
4aggA,1g9qA
4aggA,2m63A
4aggA,3klwA
4aggA,1otrA
4aggA,2ksfA
4aggA,7uicC
4aggA,8ap7DA
4aggA,7wrnA
4aggA,3h0dA
4aggA,2ggeD
4aggA,6kwyCA
4aggA,8g6eG
4aggA,6ayiA
4aggA,3vhxB
4aggA,4mpiB
4aggA,4ebaA
4aggA,6tjbA
4aggA,5lakA
4aggA,8cssR
4aggA,4gleC
4aggA,7dbeB
4aggA,3uw3B
4aggA,5lz3B
4aggA,1tbqE
4aggA,2euiA
4aggA,6d7yB
4aggA,7x17C
4aggA,8i8bL
4aggA,8gsaA
4aggA,4pfhA
4aggA,6ea8A
4aggA,8j0nE
4aggA,5nnrC
4aggA,6af0B
4aggA,4oo3A
4aggA,1wmhB
4aggA,6zz9A
4aggA,2w7vA
4aggA,6t2bB
4aggA,4es8A
4aggA,3t38A
4aggA,2yeqA
4aggA,8jx6B
4aggA,7atiA
4aggA,5m0wA
4aggA,1owxA
4aggA,8p03N
4aggA,2ot2A
4aggA,2myjA
4aggA,6dggA
4aggA,4po7A
4aggA,5bq5B
4aggA,2hthB
4aggA,5a5tF
4aggA,3iv4A
4aggA,2yzjA
4aggA,6yrfA
