id1,id2
6szcA,6am0D
6szcA,6h3sB
6szcA,6ybwV
6szcA,5zerA
6szcA,5ejgB
6szcA,3x38B
6szcA,6tebD
6szcA,5ujjA
6szcA,7dguA
6szcA,1ifwA
6szcA,6hd8B
6szcA,6s3fA
6szcA,4rkkA
6szcA,7ozsB
6szcA,8ebgB
6szcA,5yhfA
6szcA,3zpyA
6szcA,2ricC
6szcA,3fy6B
6szcA,3dmyA
6szcA,4uwqF
6szcA,2mvwA
6szcA,6op8B
6szcA,1jm7A
6szcA,6rdjK
6szcA,6wkkA
6szcA,1lcsA
6szcA,1u0sB
6szcA,2nb1A
6szcA,5jdoA
6szcA,4asnA
6szcA,2nc8A
6szcA,2xdyA
6szcA,1jyoF
6szcA,2o71A
6szcA,5z7dB
6szcA,4cjdA
6szcA,1p91A
6szcA,6iacD
6szcA,1mntA
6szcA,2kusA
6szcA,7zmgOA
6szcA,6ey4A
6szcA,4n5cD
6szcA,1i5pA
6szcA,5jhfF
6szcA,7p2pB
6szcA,7zskB
6szcA,4ojjA
6szcA,3l8qB
6szcA,1g9qA
6szcA,2m63A
6szcA,3klwA
6szcA,1otrA
6szcA,2ksfA
6szcA,7uicC
6szcA,8ap7DA
6szcA,7wrnA
6szcA,3h0dA
6szcA,2ggeD
6szcA,6kwyCA
6szcA,8g6eG
6szcA,6ayiA
6szcA,3vhxB
6szcA,4mpiB
6szcA,4ebaA
6szcA,6tjbA
6szcA,5lakA
6szcA,8cssR
6szcA,4gleC
6szcA,7dbeB
6szcA,3uw3B
6szcA,5lz3B
6szcA,1tbqE
6szcA,2euiA
6szcA,6d7yB
6szcA,7x17C
6szcA,8i8bL
6szcA,8gsaA
6szcA,4pfhA
6szcA,6ea8A
6szcA,8j0nE
6szcA,5nnrC
6szcA,6af0B
6szcA,4oo3A
6szcA,1wmhB
6szcA,6zz9A
6szcA,2w7vA
6szcA,6t2bB
6szcA,4es8A
6szcA,3t38A
6szcA,2yeqA
6szcA,8jx6B
6szcA,7atiA
6szcA,5m0wA
6szcA,1owxA
6szcA,8p03N
6szcA,2ot2A
6szcA,2myjA
6szcA,6dggA
6szcA,4po7A
6szcA,5bq5B
